DESTINATION,IATA_CODE,AIRLINE,AIRCRAFT,DATETIME,DEPART_TIME,DEPART_DATETIME,DELAY_MINUTES,WEATHER,TEMP,DEST_CODE,AIRLINE_CODE,AIRCRAFT_CODE
Zagreb,ZAG,Croatia Airlines,DH8D,2025-05-01 11:45:00,11:53,2025-05-01 11:53:00,8,1,19.4,181,31,39
Berlin,BER,NetJets Europe,E55P,2025-05-01 11:25:00,11:30,2025-05-01 11:30:00,5,1,19.4,18,73,48
Palma de Mallorca,PMI,Chair Airlines,A320,2025-05-01 11:30:00,12:18,2025-05-01 12:18:00,48,1,19.4,125,26,3
Nice,NCE,VistaJet,CL35,2025-05-01 11:00:00,11:23,2025-05-01 11:23:00,23,1,19.4,116,95,34
Knock,NOC,NetJets Europe,E55P,2025-05-01 11:00:00,11:08,2025-05-01 11:08:00,8,1,19.4,80,73,48
Madrid,MAD,Air Europa,B738,2025-05-01 11:10:00,11:47,2025-05-01 11:47:00,37,1,19.4,97,9,14
Abu Dhabi,AUH,Etihad Airways,B789,2025-05-01 11:15:00,11:38,2025-05-01 11:38:00,23,1,19.4,0,41,22
Dublin,DUB,Aer Lingus,A320,2025-05-01 11:15:00,11:27,2025-05-01 11:27:00,12,1,19.4,53,3,3
Athens,ATH,Aegean Airlines,A20N,2025-05-01 11:15:00,12:03,2025-05-01 12:03:00,48,1,19.4,8,2,0
Paris,CDG,Air France,BCS3,2025-05-01 11:20:00,11:44,2025-05-01 11:44:00,24,1,19.4,126,10,24
Frankfurt,FRA,Lufthansa,A319,2025-05-01 11:20:00,11:34,2025-05-01 11:34:00,14,1,19.4,61,69,2
Farnborough,FAB,AirX,E35L,2025-05-01 11:20:00,11:40,2025-05-01 11:40:00,20,1,19.4,58,14,45
Palma de Mallorca,PMI,Eurowings,A320,2025-05-01 11:25:00,11:35,2025-05-01 11:35:00,10,1,19.4,125,45,3
Funchal,FNC,Edelweiss Air,A320,2025-05-01 11:15:00,12:00,2025-05-01 12:00:00,45,1,19.4,63,34,3
Cancun,CUN,Edelweiss Air,A343,2025-05-01 12:25:00,12:52,2025-05-01 12:52:00,27,1,22.1,37,34,7
Tel Aviv,TLV,El Al,B738,2025-05-01 12:30:00,12:57,2025-05-01 12:57:00,27,1,22.1,165,36,14
Dubai,DXB,Swiss,B77W,2025-05-01 12:30:00,13:18,2025-05-01 13:18:00,48,1,22.1,52,88,20
Amsterdam,AMS,Swiss,BCS1,2025-05-01 12:30:00,12:49,2025-05-01 12:49:00,19,1,22.1,5,88,23
Copenhagen,CPH,Swiss,A320,2025-05-01 12:30:00,12:46,2025-05-01 12:46:00,16,1,22.1,45,88,3
Bordeaux,BOD,Swiss,BCS1,2025-05-01 12:35:00,13:09,2025-05-01 13:09:00,34,1,22.1,26,88,23
Paris,CDG,Air Baltic,BCS3,2025-05-01 12:45:00,13:32,2025-05-01 13:32:00,47,1,22.1,126,5,24
Hamburg,HAM,Air Baltic,BCS3,2025-05-01 12:35:00,12:55,2025-05-01 12:55:00,20,1,22.1,69,5,24
Montreal,YUL,Swiss,A333,2025-05-01 12:40:00,13:06,2025-05-01 13:06:00,26,1,22.1,109,88,6
Hannover,HAJ,Helvetic Airways,E190,2025-05-01 12:40:00,12:58,2025-05-01 12:58:00,18,1,22.1,70,57,41
Berlin,BER,Swiss,A321,2025-05-01 12:40:00,13:36,2025-05-01 13:36:00,56,1,22.1,18,88,4
Budapest,BUD,Helvetic Airways,E190,2025-05-01 12:25:00,12:50,2025-05-01 12:50:00,25,1,22.1,34,57,41
Dusseldorf,DUS,Helvetic Airways,E190,2025-05-01 12:45:00,13:23,2025-05-01 13:23:00,38,1,22.1,55,57,41
Rome,FCO,Swiss,A20N,2025-05-01 12:45:00,13:03,2025-05-01 13:03:00,18,1,22.1,142,88,0
Nice,NCE,Helvetic Airways,E195,2025-05-01 12:35:00,13:01,2025-05-01 13:01:00,26,1,22.1,116,57,42
Vienna,VIE,Swiss,A320,2025-05-01 12:25:00,12:48,2025-05-01 12:48:00,23,1,22.1,175,88,3
Warsaw,WAW,Helvetic Airways,E190,2025-05-01 12:15:00,12:43,2025-05-01 12:43:00,28,1,22.1,177,57,41
Barcelona,BCN,Swiss,A320,2025-05-01 12:20:00,12:39,2025-05-01 12:39:00,19,1,22.1,13,88,3
Washington,IAD,Swiss,A333,2025-05-01 12:50:00,13:12,2025-05-01 13:12:00,22,1,22.1,178,88,6
Gothenburg,GOT,Helvetic Airways,E290,2025-05-01 12:00:00,12:20,2025-05-01 12:20:00,20,1,22.1,66,57,43
Palermo,PMO,Swiss,A321,2025-05-01 12:00:00,12:27,2025-05-01 12:27:00,27,1,22.1,124,88,4
Bucharest,OTP,Air Baltic,BCS3,2025-05-01 12:00:00,12:24,2025-05-01 12:24:00,24,1,22.1,33,5,24
Valencia,VLC,Swiss,A20N,2025-05-01 12:00:00,12:21,2025-05-01 12:21:00,21,1,22.1,173,88,0
London,LHR,Swiss,BCS3,2025-05-01 12:05:00,12:30,2025-05-01 12:30:00,25,1,22.1,92,88,24
Brindisi,BDS,Swiss,A320,2025-05-01 12:05:00,12:28,2025-05-01 12:28:00,23,1,22.1,29,88,3
Athens,ATH,Swiss,A20N,2025-05-01 12:05:00,12:38,2025-05-01 12:38:00,33,1,22.1,8,88,0
Delhi,DEL,Swiss,A333,2025-05-01 12:10:00,12:24,2025-05-01 12:24:00,14,1,22.1,48,88,6
Cairo,CAI,Swiss,A20N,2025-05-01 12:10:00,12:31,2025-05-01 12:31:00,21,1,22.1,36,88,0
Palma de Mallorca,PMI,Swiss,A321,2025-05-01 12:10:00,12:34,2025-05-01 12:34:00,24,1,22.1,125,88,4
Belgrade,BEG,Swiss,BCS3,2025-05-01 12:15:00,12:41,2025-05-01 12:41:00,26,1,22.1,16,88,24
Split,SPU,Swiss,BCS1,2025-05-01 12:15:00,12:36,2025-05-01 12:36:00,21,1,22.1,156,88,23
Stockholm,ARN,Swiss,A320,2025-05-01 12:20:00,12:45,2025-05-01 12:45:00,25,1,22.1,157,88,3
Naples,NAP,Air Baltic,BCS3,2025-05-01 12:20:00,12:44,2025-05-01 12:44:00,24,1,22.1,113,5,24
Krakow,KRK,Helvetic Airways,E195,2025-05-01 12:25:00,13:00,2025-05-01 13:00:00,35,1,22.1,84,57,42
Frankfurt,FRA,Helvetic Airways,E290,2025-05-01 12:50:00,13:10,2025-05-01 13:10:00,20,1,22.1,61,57,43
Prague,PRG,Swiss,BCS3,2025-05-01 12:45:00,13:04,2025-05-01 13:04:00,19,1,22.1,133,88,24
Brussels,BRU,Helvetic Airways,E295,2025-05-01 12:55:00,13:14,2025-05-01 13:14:00,19,1,22.1,32,57,44
Venice,VCE,Swiss,A320,2025-05-01 12:55:00,13:15,2025-05-01 13:15:00,20,1,22.1,174,88,3
Florence,FLR,Helvetic Airways,E290,2025-05-01 12:55:00,13:17,2025-05-01 13:17:00,22,1,22.1,60,57,43
Lisbon,LIS,Swiss,A21N,2025-05-01 12:50:00,13:41,2025-05-01 13:41:00,51,1,22.1,90,88,1
Gran Canaria,LPA,Edelweiss Air,A343,2025-05-01 12:55:00,13:19,2025-05-01 13:19:00,24,1,22.1,67,34,7
Hong Kong,HKG,Cathay Pacific,A359,2025-05-01 13:30:00,13:55,2025-05-01 13:55:00,25,1,23.5,73,25,8
Bangkok,BKK,Thai Airways,B77W,2025-05-01 13:30:00,13:47,2025-05-01 13:47:00,17,1,23.5,12,91,20
Vienna,VIE,DAS Private Jets,E55P,2025-05-01 13:30:00,13:39,2025-05-01 13:39:00,9,1,23.5,175,32,48
Split,SPU,NetJets Europe,C68A,2025-05-01 13:30:00,13:48,2025-05-01 13:48:00,18,1,23.5,156,73,32
Berlin,BER,Helvetic Airways,E290,2025-05-01 13:35:00,14:07,2025-05-01 14:07:00,32,1,23.5,18,57,43
Brindisi,BDS,VistaJet,C56X,2025-05-01 13:40:00,13:52,2025-05-01 13:52:00,12,1,23.5,29,95,30
Faro,FAO,Edelweiss Air,A359,2025-05-01 13:40:00,14:14,2025-05-01 14:14:00,34,1,23.5,59,34,8
Toronto,YYZ,Air Canada,B77L,2025-05-01 13:25:00,13:50,2025-05-01 13:50:00,25,1,23.5,170,7,19
Fuerteventura,FUE,Edelweiss Air,A320,2025-05-01 13:45:00,14:06,2025-05-01 14:06:00,21,1,23.5,62,34,3
Puerto Plata,POP,Edelweiss Air,A343,2025-05-01 13:55:00,14:24,2025-05-01 14:24:00,29,1,23.5,135,34,7
Lanzarote,ACE,Edelweiss Air,A320,2025-05-01 13:55:00,14:21,2025-05-01 14:21:00,26,1,23.5,87,34,3
Palma de Mallorca,PMI,Edelweiss Air,A320,2025-05-01 13:35:00,14:16,2025-05-01 14:16:00,41,1,23.5,125,34,3
Amsterdam,AMS,NetJets Europe,CL35,2025-05-01 13:20:00,13:38,2025-05-01 13:38:00,18,1,23.5,5,73,34
New York,JFK,Delta Air Lines,B764,2025-05-01 13:35:00,13:57,2025-05-01 13:57:00,22,1,23.5,115,33,17
Lisbon,LIS,TAP Air Portugal,A20N,2025-05-01 13:15:00,13:55,2025-05-01 13:55:00,40,1,23.5,90,90,0
Shanghai,PVG,Swiss,A343,2025-05-01 13:20:00,13:37,2025-05-01 13:37:00,17,1,23.5,151,88,7
Stuttgart,STR,Helvetic Airways,E295,2025-05-01 13:00:00,14:01,2025-05-01 14:01:00,61,1,23.5,158,57,44
Geneva,GVA,Swiss,BCS3,2025-05-01 13:00:00,13:53,2025-05-01 13:53:00,53,1,23.5,65,88,24
Chicago,ORD,Swiss,A333,2025-05-01 13:05:00,13:43,2025-05-01 13:43:00,38,1,23.5,41,88,6
Los Angeles,LAX,Swiss,B77W,2025-05-01 13:05:00,14:10,2025-05-01 14:10:00,65,1,23.5,93,88,20
Miami,MIA,Swiss,B77W,2025-05-01 13:05:00,13:28,2025-05-01 13:28:00,23,1,23.5,107,88,20
Milan,MXP,Helvetic Airways,E195,2025-05-01 13:05:00,13:25,2025-05-01 13:25:00,20,1,23.5,108,57,42
San Francisco,SFO,Swiss,B77W,2025-05-01 13:10:00,13:46,2025-05-01 13:46:00,36,1,23.5,145,88,20
Tenerife,TFS,Edelweiss Air,A320,2025-05-01 13:10:00,13:30,2025-05-01 13:30:00,20,1,23.5,166,34,3
Malaga,AGP,Swiss,A21N,2025-05-01 13:10:00,13:35,2025-05-01 13:35:00,25,1,23.5,98,88,1
New York,JFK,Swiss,A333,2025-05-01 13:15:00,13:42,2025-05-01 13:42:00,27,1,23.5,115,88,6
Munich,MUC,Helvetic Airways,E295,2025-05-01 13:15:00,13:59,2025-05-01 13:59:00,44,1,23.5,111,57,44
London,LHR,British Airways,A20N,2025-05-01 13:10:00,13:22,2025-05-01 13:22:00,12,1,23.5,92,22,0
Izmir,ADB,SunExpress,B738,2025-05-01 14:55:00,15:31,2025-05-01 15:31:00,36,1,24.5,77,87,14
Amsterdam,AMS,KLM,E190,2025-05-01 14:20:00,14:36,2025-05-01 14:36:00,16,1,24.5,5,65,41
London,LCY,British Airways,E190,2025-05-01 14:55:00,15:06,2025-05-01 15:06:00,11,1,24.5,92,22,41
Madrid,MAD,Iberia,A320,2025-05-01 14:45:00,15:10,2025-05-01 15:10:00,25,1,24.5,97,59,3
Frankfurt,FRA,CityJet,CRJX,2025-05-01 14:40:00,15:00,2025-05-01 15:00:00,20,1,24.5,61,27,38
Funchal,FNC,Edelweiss Air,A320,2025-05-01 14:15:00,14:34,2025-05-01 14:34:00,19,1,24.5,63,34,3
Ostrava,OSR,My Freighter,B763,2025-05-01 14:00:00,15:21,2025-05-01 15:21:00,81,1,24.5,123,71,16
London,LHR,British Airways,A320,2025-05-01 14:10:00,14:32,2025-05-01 14:32:00,22,1,24.5,92,22,3
Rhodes,RHO,Edelweiss Air,A320,2025-05-01 14:05:00,14:43,2025-05-01 14:43:00,38,1,24.5,139,34,3
Oslo,OSL,SAS,A20N,2025-05-01 14:00:00,14:13,2025-05-01 14:13:00,13,1,24.5,122,80,0
Reykjavik,KEF,Icelandair,B38M,2025-05-01 14:00:00,17:04,2025-05-01 17:04:00,184,1,24.5,138,61,11
Bolzano,BZO,Swiss Air,CL60,2025-05-01 14:10:00,14:18,2025-05-01 14:18:00,8,1,24.5,25,89,35
Amman,AMM,Royal Jordanian,E290,2025-05-01 15:30:00,15:51,2025-05-01 15:51:00,21,1,24.7,4,79,43
Hamburg,HAM,Eurowings,A319,2025-05-01 15:55:00,16:01,2025-05-01 16:01:00,6,1,24.7,69,45,2
Porto,OPO,TAP Air Portugal,A320,2025-05-01 15:50:00,16:37,2025-05-01 16:37:00,47,1,24.7,132,90,3
Dusseldorf,DUS,Eurowings,A320,2025-05-01 15:40:00,15:46,2025-05-01 15:46:00,6,1,24.7,55,45,3
Palma de Mallorca,PMI,Swiss,A320,2025-05-01 15:35:00,15:48,2025-05-01 15:48:00,13,1,24.7,125,88,3
London,LHR,Swiss,A20N,2025-05-01 15:35:00,15:45,2025-05-01 15:45:00,10,1,24.7,92,88,0
Dubai,DXB,Emirates,A388,2025-05-01 15:25:00,15:42,2025-05-01 15:42:00,17,1,24.7,52,38,10
Istanbul,IST,Turkish Airlines,A21N,2025-05-01 15:00:00,15:16,2025-05-01 15:16:00,16,1,24.7,76,93,1
Vienna,VIE,Air Baltic,BCS3,2025-05-01 15:05:00,15:18,2025-05-01 15:18:00,13,1,24.7,175,5,24
Salzburg,SZG,NetJets Europe,E55P,2025-05-01 15:00:00,14:58,2025-05-01 14:58:00,-2,1,24.7,144,73,48
Bern,BRN,Silver Cloud Air,C56X,2025-05-01 15:00:00,15:20,2025-05-01 15:20:00,20,1,24.7,19,82,30
Palma de Mallorca,PMI,Arcus Air,E145,2025-05-01 15:00:00,15:07,2025-05-01 15:07:00,7,1,24.7,125,18,40
Belgrade,BEG,Bulgaria Air,E190,2025-05-01 15:10:00,15:24,2025-05-01 15:24:00,14,1,24.7,16,24,41
Munich,MUC,Swiss,BCS1,2025-05-01 16:55:00,17:06,2025-05-01 17:06:00,11,1,25.4,111,88,23
Djerba,DJE,Edelweiss Air,A320,2025-05-01 16:55:00,17:09,2025-05-01 17:09:00,14,1,25.4,49,34,3
Geneva,GVA,Swiss,BCS3,2025-05-01 16:55:00,17:14,2025-05-01 17:14:00,19,1,25.4,65,88,24
Pristina,PRN,Chair Airlines,A320,2025-05-01 16:55:00,17:17,2025-05-01 17:17:00,22,1,25.4,134,26,3
Lamezia Terme,SUF,Edelweiss Air,A320,2025-05-01 16:50:00,16:59,2025-05-01 16:59:00,9,1,25.4,86,34,3
Porto,OPO,Swiss,A21N,2025-05-01 16:50:00,17:05,2025-05-01 17:05:00,15,1,25.4,132,88,1
Sylt,GWT,Air Baltic,BCS3,2025-05-01 16:50:00,17:00,2025-05-01 17:00:00,10,1,25.4,159,5,24
London,LCY,Helvetic Airways,E290,2025-05-01 16:35:00,17:02,2025-05-01 17:02:00,27,1,25.4,92,57,43
Doha,DOH,Qatar Airways,A359,2025-05-01 16:40:00,16:47,2025-05-01 16:47:00,7,1,25.4,50,77,8
Berlin,BER,Helvetic Airways,E195,2025-05-01 16:30:00,16:34,2025-05-01 16:34:00,4,1,25.4,18,57,42
Dublin,DUB,Swiss,BCS3,2025-05-01 16:30:00,16:40,2025-05-01 16:40:00,10,1,25.4,53,88,24
Madrid,MAD,Swiss,BCS3,2025-05-01 16:25:00,17:46,2025-05-01 17:46:00,81,1,25.4,97,88,24
Copenhagen,CPH,Swiss,A320,2025-05-01 16:25:00,16:39,2025-05-01 16:39:00,14,1,25.4,45,88,3
Istanbul,SAW,Pegasus,A21N,2025-05-01 16:00:00,16:10,2025-05-01 16:10:00,10,1,25.4,76,76,1
London,LHR,British Airways,A319,2025-05-01 16:00:00,16:29,2025-05-01 16:29:00,29,1,25.4,92,22,2
Cannes,CEQ,Excellent Air,C25C,2025-05-01 16:30:00,16:43,2025-05-01 16:43:00,13,1,25.4,38,46,28
Dusseldorf,DUS,Helvetic Airways,E295,2025-05-01 17:55:00,18:19,2025-05-01 18:19:00,24,1,25.5,55,57,44
Hannover,HAJ,Swiss,BCS3,2025-05-01 17:35:00,17:50,2025-05-01 17:50:00,15,1,25.5,70,88,24
Amsterdam,AMS,KLM,B738,2025-05-01 17:35:00,17:56,2025-05-01 17:56:00,21,1,25.5,5,65,14
Malta,MLA,KM Malta Airlines,A20N,2025-05-01 17:40:00,17:55,2025-05-01 17:55:00,15,1,25.5,100,66,0
Hamburg,HAM,Swiss,BCS1,2025-05-01 17:40:00,18:01,2025-05-01 18:01:00,21,1,25.5,69,88,23
Krakow,KRK,Helvetic Airways,E290,2025-05-01 17:40:00,17:58,2025-05-01 17:58:00,18,1,25.5,84,57,43
Bremen,BRE,Swiss,BCS1,2025-05-01 17:55:00,18:14,2025-05-01 18:14:00,19,1,25.5,28,88,23
Brussels,BRU,Swiss,A320,2025-05-01 17:55:00,18:17,2025-05-01 18:17:00,22,1,25.5,32,88,3
Budapest,BUD,Helvetic Airways,E295,2025-05-01 17:40:00,18:02,2025-05-01 18:02:00,22,1,25.5,34,57,44
Vienna,VIE,Swiss,A320,2025-05-01 17:50:00,18:05,2025-05-01 18:05:00,15,1,25.5,175,88,3
Graz,GRZ,Helvetic Airways,E190,2025-05-01 17:50:00,18:08,2025-05-01 18:08:00,18,1,25.5,68,57,41
Skopje,SKP,Chair Airlines,A320,2025-05-01 17:50:00,18:12,2025-05-01 18:12:00,22,1,25.5,154,26,3
Pristina,PRN,Edelweiss Air,A320,2025-05-01 17:45:00,18:11,2025-05-01 18:11:00,26,1,25.5,134,34,3
Rome,FCO,Swiss,A321,2025-05-01 17:45:00,18:07,2025-05-01 18:07:00,22,1,25.5,142,88,4
Milan,MXP,Swiss,A320,2025-05-01 17:45:00,17:57,2025-05-01 17:57:00,12,1,25.5,108,88,3
Amsterdam,AMS,Helvetic Airways,E295,2025-05-01 17:35:00,17:53,2025-05-01 17:53:00,18,1,25.5,5,57,44
Bangkok,BKK,Swiss,B77W,2025-05-01 17:55:00,18:15,2025-05-01 18:15:00,20,1,25.5,12,88,20
Boston,BOS,Swiss,A333,2025-05-01 17:35:00,17:48,2025-05-01 17:48:00,13,1,25.5,27,88,6
Palma de Mallorca,PMI,Swiss,A321,2025-05-01 17:15:00,17:31,2025-05-01 17:31:00,16,1,25.5,125,88,4
Berlin,BER,Air Baltic,BCS3,2025-05-01 17:30:00,18:04,2025-05-01 18:04:00,34,1,25.5,18,5,24
Venice,VCE,Swiss,A321,2025-05-01 17:30:00,18:06,2025-05-01 18:06:00,36,1,25.5,174,88,4
Florence,FLR,Helvetic Airways,E190,2025-05-01 17:15:00,17:40,2025-05-01 17:40:00,25,1,25.5,60,57,41
Valencia,VLC,Air Baltic,BCS3,2025-05-01 17:10:00,17:26,2025-05-01 17:26:00,16,1,25.5,173,5,24
Nice,NCE,Air Baltic,BCS3,2025-05-01 17:10:00,17:45,2025-05-01 17:45:00,35,1,25.5,116,5,24
London,LGW,Swiss,BCS3,2025-05-01 17:10:00,17:43,2025-05-01 17:43:00,33,1,25.5,92,88,24
Prague,PRG,Swiss,A320,2025-05-01 17:05:00,17:11,2025-05-01 17:11:00,6,1,25.5,133,88,3
Dusseldorf,DUS,Air Baltic,BCS3,2025-05-01 17:05:00,17:29,2025-05-01 17:29:00,24,1,25.5,55,5,24
London,LHR,Swiss,A20N,2025-05-01 17:05:00,17:18,2025-05-01 17:18:00,13,1,25.5,92,88,0
Warsaw,WAW,Helvetic Airways,E295,2025-05-01 17:00:00,17:20,2025-05-01 17:20:00,20,1,25.5,177,57,44
Birmingham,BHX,Helvetic Airways,E290,2025-05-01 17:20:00,17:36,2025-05-01 17:36:00,16,1,25.5,21,57,43
Manchester,MAN,Helvetic Airways,E190,2025-05-01 17:00:00,17:15,2025-05-01 17:15:00,15,1,25.5,101,57,41
Hamburg,HAM,Swiss,A320,2025-05-01 17:00:00,17:13,2025-05-01 17:13:00,13,1,25.5,69,88,3
New York,EWR,Swiss,A333,2025-05-01 17:20:00,17:33,2025-05-01 17:33:00,13,1,25.5,115,88,6
Barcelona,BCN,Swiss,A321,2025-05-01 17:20:00,17:42,2025-05-01 17:42:00,22,1,25.5,13,88,4
Luxembourg,LUX,Swiss,A320,2025-05-01 17:25:00,17:27,2025-05-01 17:27:00,2,1,25.5,95,88,3
Belgrade,BEG,Swiss,BCS3,2025-05-01 17:25:00,17:44,2025-05-01 17:44:00,19,1,25.5,16,88,24
Ljubljana,LJU,Swiss,BCS1,2025-05-01 17:25:00,17:38,2025-05-01 17:38:00,13,1,25.5,91,88,23
Paris,CDG,Swiss,A20N,2025-05-01 17:30:00,17:52,2025-05-01 17:52:00,22,1,25.5,126,88,0
Frankfurt,FRA,Helvetic Airways,E190,2025-05-01 18:55:00,19:19,2025-05-01 19:19:00,24,1,25.2,61,57,41
Vienna,VIE,Austrian Airlines,A320,2025-05-01 18:45:00,18:53,2025-05-01 18:53:00,8,1,25.2,175,19,3
Istanbul,IST,Turkish Airlines,A333,2025-05-01 18:40:00,19:02,2025-05-01 19:02:00,22,1,25.2,76,93,6
Istanbul,SAW,Edelweiss Air,A320,2025-05-01 18:35:00,18:35,2025-05-01 18:35:00,0,1,25.2,76,34,3
Antalya,AYT,SunExpress,B738,2025-05-01 18:30:00,18:52,2025-05-01 18:52:00,22,1,25.2,6,87,14
Madrid,MAD,Air Europa,B738,2025-05-01 18:30:00,18:51,2025-05-01 18:51:00,21,1,25.2,97,9,14
London,LHR,Air Baltic,BCS3,2025-05-01 18:30:00,18:38,2025-05-01 18:38:00,8,1,25.2,92,5,24
Colombo,CMB,Edelweiss Air,A343,2025-05-01 18:25:00,18:33,2025-05-01 18:33:00,8,1,25.2,44,34,7
Frankfurt,FRA,Condor,A320,2025-05-01 18:10:00,18:28,2025-05-01 18:28:00,18,1,25.2,61,29,3
Dusseldorf,DUS,Padaviation,E55P,2025-05-01 18:10:00,18:20,2025-05-01 18:20:00,10,1,25.2,55,75,48
Lisbon,LIS,TAP Air Portugal,A320,2025-05-01 18:05:00,19:33,2025-05-01 19:33:00,88,1,25.2,90,90,3
London,LCY,Helvetic Airways,E290,2025-05-01 18:05:00,18:26,2025-05-01 18:26:00,21,1,25.2,92,57,43
Frankfurt,FRA,Lufthansa,A319,2025-05-01 18:05:00,18:23,2025-05-01 18:23:00,18,1,25.2,61,69,2
Ibiza,IBZ,Edelweiss Air,A320,2025-05-01 18:00:00,18:22,2025-05-01 18:22:00,22,1,25.2,75,34,3
Geneva,GVA,Swiss,A20N,2025-05-01 18:00:00,18:29,2025-05-01 18:29:00,29,1,25.2,65,88,0
Dresden,DRS,Helvetic Airways,E195,2025-05-01 18:00:00,18:25,2025-05-01 18:25:00,25,1,25.2,51,57,42
Ohrid,OHD,Chair Airlines,A319,2025-05-01 18:00:00,18:10,2025-05-01 18:10:00,10,1,25.2,120,26,2
Berlin,BER,Helvetic Airways,E195,2025-05-01 18:20:00,18:30,2025-05-01 18:30:00,10,1,25.2,18,57,42
Paris,CDG,Air France,BCS3,2025-05-01 19:30:00,19:37,2025-05-01 19:37:00,7,1,24.9,126,10,24
Madrid,MAD,Iberia Regional,CRJX,2025-05-01 19:45:00,20:03,2025-05-01 20:03:00,18,1,24.9,97,60,38
Seoul,ICN,Korean Air,B789,2025-05-01 19:30:00,20:21,2025-05-01 20:21:00,51,1,24.9,149,67,22
Amsterdam,AMS,KLM,B737,2025-05-01 19:25:00,21:31,2025-05-01 21:31:00,126,1,24.9,5,65,13
Warsaw,WAW,LOT,B38M,2025-05-01 19:55:00,20:30,2025-05-01 20:30:00,35,1,24.9,177,68,11
London,LCY,British Airways,E190,2025-05-01 19:15:00,19:23,2025-05-01 19:23:00,8,1,24.9,92,22,41
Munich,MUC,Swiss,A320,2025-05-01 19:15:00,19:15,2025-05-01 19:15:00,0,1,24.9,111,88,3
Rome,FCO,ITA Airways,A319,2025-05-01 19:05:00,19:13,2025-05-01 19:13:00,8,1,24.9,142,58,2
Helsinki,HEL,Finnair,A320,2025-05-01 19:05:00,19:35,2025-05-01 19:35:00,30,1,24.9,71,47,3
Athens,ATH,Aegean Airlines,A20N,2025-05-01 19:00:00,19:21,2025-05-01 19:21:00,21,1,24.9,8,2,0
Riga,RIX,Air Baltic,BCS3,2025-05-01 19:15:00,19:39,2025-05-01 19:39:00,24,1,24.9,140,5,24
London,LGW,easyJet,A319,2025-05-01 20:55:00,21:05,2025-05-01 21:05:00,10,1,24.5,92,98,2
London,LHR,Swiss,BCS1,2025-05-01 20:55:00,21:11,2025-05-01 21:11:00,16,1,24.5,92,88,23
London,LTN,VistaJet,GLEX,2025-05-01 20:45:00,21:43,2025-05-01 21:43:00,58,1,24.5,92,95,50
Belgrade,BEG,Bulgaria Air,E190,2025-05-01 20:40:00,20:43,2025-05-01 20:43:00,3,1,24.5,16,24,41
Amsterdam,AMS,Swiss,BCS3,2025-05-01 20:40:00,21:03,2025-05-01 21:03:00,23,1,24.5,5,88,24
Pristina,PRN,GP Aviation,B734,2025-05-01 20:30:00,21:40,2025-05-01 21:40:00,70,1,24.5,134,52,12
London,LHR,British Airways,A320,2025-05-01 20:35:00,21:01,2025-05-01 21:01:00,26,1,24.5,92,22,3
Copenhagen,CPH,SAS,A20N,2025-05-01 20:25:00,20:28,2025-05-01 20:28:00,3,1,24.5,45,80,0
Berlin,BER,Eurowings,A320,2025-05-01 20:15:00,20:32,2025-05-01 20:32:00,17,1,24.5,18,45,3
Zagreb,ZAG,Croatia Airlines,DH8D,2025-05-01 20:05:00,20:05,2025-05-01 20:05:00,0,1,24.5,181,31,39
Hamburg,HAM,Eurowings,A321,2025-05-01 20:35:00,21:10,2025-05-01 21:10:00,35,1,24.5,69,45,4
Frankfurt,FRA,Lufthansa,CRJ9,2025-05-01 20:00:00,20:10,2025-05-01 20:10:00,10,1,24.5,61,69,37
Rome,FCO,easyJet,A319,2025-05-01 21:55:00,22:12,2025-05-01 22:12:00,17,1,17.0,142,98,2
Barcelona,BCN,Swiss,A320,2025-05-01 21:50:00,22:25,2025-05-01 22:25:00,35,1,17.0,13,88,3
Paris,CDG,Air Baltic,BCS3,2025-05-01 21:50:00,22:03,2025-05-01 22:03:00,13,1,17.0,126,5,24
Tallinn,TLL,Air Baltic,BCS3,2025-05-01 21:45:00,22:15,2025-05-01 22:15:00,30,1,17.0,160,5,24
Copenhagen,CPH,Swiss,A320,2025-05-01 21:35:00,21:45,2025-05-01 21:45:00,10,1,17.0,45,88,3
Manchester,MAN,easyJet,A320,2025-05-01 21:30:00,21:54,2025-05-01 21:54:00,24,1,17.0,101,98,3
Malaga,AGP,Swiss,A21N,2025-05-01 21:30:00,22:07,2025-05-01 22:07:00,37,1,17.0,98,88,1
Palermo,PMO,Swiss,A20N,2025-05-01 21:30:00,21:38,2025-05-01 21:38:00,8,1,17.0,124,88,0
Oslo,OSL,Helvetic Airways,E190,2025-05-01 21:30:00,21:42,2025-05-01 21:42:00,12,1,17.0,122,57,41
Berlin,BER,Swiss,A321,2025-05-01 21:35:00,21:47,2025-05-01 21:47:00,12,1,17.0,18,88,4
Florence,FLR,Helvetic Airways,E290,2025-05-01 21:25:00,21:36,2025-05-01 21:36:00,11,1,17.0,60,57,43
London,LTN,easyJet,A320,2025-05-01 21:25:00,21:52,2025-05-01 21:52:00,27,1,17.0,92,98,3
Milan,MXP,Ethiopian Airlines,A359,2025-05-01 21:00:00,21:14,2025-05-01 21:14:00,14,1,17.0,108,40,8
Munich,MUC,Helvetic Airways,E195,2025-05-01 21:05:00,21:13,2025-05-01 21:13:00,8,1,17.0,111,57,42
Geneva,GVA,Swiss,A320,2025-05-01 21:05:00,21:18,2025-05-01 21:18:00,13,1,17.0,65,88,3
